Time,NodeID,NumIndividuals,NumInfected,AvgInfectiousness,AvgParasiteDensity,AvgGametocyteDensity,AvgVariantFractionPfEMP1Major,AvgNumInfections,AvgInfectionClearedDuration,NumInfectionsCleared,NumHasFever,NumHasClinicalSymptoms,TotalUniqueGenomes,TotalUniqueBarcodes,UniqueGenomesLast_1_Years,UniqueBarcodesLast_1_Years,CurrentUniqueGenomes,CurrentUniqueBarcodes,CurrentNumInfections,NumBitesDeliveredCurrentInfections,NumBitesDeliveredMultipleCurrentInfections,NumNewInfectionsInLastYear,NumTotalRoots,FractionOfRootsPresentInLastYear,AAAAAAAAAAAAAAAAAAAAAAAA,TAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAT,TAAAAAAAAAAAAAAAAAAAAAAT,OtherBarcodes,T,OtherDrugResistance,G,OtherHRP
235,4,51,1,0.00281739,407.331,3.69603,0.000352941,2,0,0,0,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
235,2,51,1,0,10.5951,0,0.000392157,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
236,3,53,0,0,0,0,0,0,0,0,0,0,206,4,206,4,0,0,0,0,0,692,19,0.526316,0,0,0,0,0,0,0,0,0
236,1,52,52,0.681861,14040.1,2397.38,0.0593077,9.11539,63.5625,12,16,32,210,4,210,4,183,4,474,351,96,697,19,0.526316,187,43,36,208,0,52,51,52,51
236,4,51,1,0.0108248,997.784,2.80119,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
236,2,51,1,0,10.5951,0,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
237,3,53,0,0,0,0,0,0,0,0,0,0,210,4,210,4,0,0,0,0,0,697,19,0.526316,0,0,0,0,0,0,0,0,0
237,1,52,52,0.699916,11626.9,2553.5,0.0595,9.13461,68.5556,9,17,32,214,4,214,4,185,4,475,351,99,707,19,0.526316,189,43,35,208,0,52,51,52,51
237,4,51,1,0.0153347,149.334,32.3602,0.000352941,2,0,0,0,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
237,2,51,1,0,165.009,0,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
238,3,53,0,0,0,0,0,0,0,0,0,0,214,4,214,4,0,0,0,0,0,707,19,0.526316,0,0,0,0,0,0,0,0,0
238,1,52,52,0.687883,9896.12,2665.01,0.0597692,9.09615,54.2361,9,17,27,219,4,219,4,190,4,473,349,100,714,19,0.526316,187,45,35,206,0,52,51,52,51
238,4,51,1,0.019598,344.676,24.5255,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
238,2,51,1,0,141.852,0,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
239,3,53,0,0,0,0,0,0,0,0,0,0,219,4,219,4,0,0,0,0,0,714,19,0.526316,0,0,0,0,0,0,0,0,0
239,1,52,52,0.708654,10873,2692.52,0.0603077,9.03846,61.4306,9,22,27,220,4,220,4,190,4,470,349,97,720,19,0.526316,186,45,36,203,0,52,51,52,51
239,4,51,1,0.0195978,50.3088,120.928,0.000352941,2,0,0,0,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
239,2,51,1,0,1317.09,0,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
240,3,53,0,0,0,0,0,0,0,0,0,0,220,4,220,4,0,0,0,0,0,720,19,0.526316,0,0,0,0,0,0,0,0,0
240,1,52,52,0.696924,8779.87,2705.93,0.0606538,9.15385,63.3333,6,20,26,223,4,223,4,191,4,476,352,99,732,19,0.526316,188,44,37,207,0,52,51,52,51
240,4,51,1,0.0196078,112.703,91.6521,0.000352941,2,0,0,1,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
240,2,51,1,0,631.053,0,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
241,3,53,0,0,0,0,0,0,0,0,0,0,223,4,223,4,0,0,0,0,0,732,19,0.526316,0,0,0,0,0,0,0,0,0
241,1,52,52,0.718581,13265.5,2586.31,0.0608077,9.01923,50.225,10,20,27,224,4,224,4,191,4,469,349,95,735,19,0.526316,183,43,37,206,0,52,51,52,51
241,4,51,1,0.0196078,16.3914,216.762,0.000352941,2,0,0,0,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
241,2,51,1,0,4337.16,0,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
242,3,52,0,0,0,0,0,0,0,0,0,0,224,4,224,4,0,0,0,0,0,735,19,0.526316,0,0,0,0,0,0,0,0,0
242,1,53,52,0.674697,11828.6,2446.86,0.0597358,8.92308,65.5,12,18,29,229,4,229,4,196,4,464,345,94,742,19,0.526316,180,43,39,202,0,52,51,52,51
242,4,51,1,0.0196078,36.1798,164.286,0.000352941,2,0,0,0,1,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
242,2,51,1,6.53846e-07,1505.99,0.000891353,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
243,3,52,0,0,0,0,0,0,0,0,0,0,229,4,229,4,0,0,0,0,0,742,19,0.526316,0,0,0,0,0,0,0,0,0
243,1,53,52,0.721164,16002,2246.79,0.0598113,8.98077,60.5288,13,19,30,238,4,238,4,205,4,467,345,95,758,19,0.526316,180,45,41,201,0,52,52,52,52
243,4,51,1,0.0196078,5.20524,244.63,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
243,2,51,1,3.49596e-06,6623.87,0.00067382,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
244,3,52,0,0,0,0,0,0,0,0,0,0,238,4,238,4,0,0,0,0,0,758,19,0.526316,0,0,0,0,0,0,0,0,0
244,1,53,52,0.669882,14552.8,2099.48,0.0601509,8.92308,61.7812,8,16,28,239,4,239,4,204,4,464,344,94,763,19,0.526316,180,44,40,200,0,52,52,52,52
244,4,51,1,0.0196078,11.4061,185.406,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
244,2,51,1,1.12529e-05,1574.57,0.014394,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
245,3,52,0,0,0,0,0,0,0,0,0,0,239,4,239,4,0,0,0,0,0,763,19,0.526316,0,0,0,0,0,0,0,0,0
245,1,53,52,0.712108,16413.3,1913.47,0.0605283,8.86539,55.7708,12,19,26,243,4,243,4,205,4,461,343,93,772,19,0.526316,178,44,40,199,0,52,52,52,52
245,4,51,1,0.0196078,1.63192,204.514,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
245,2,51,1,5.91376e-05,5500,0.0109103,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
246,3,52,0,0,0,0,0,0,0,0,0,0,243,4,243,4,0,0,0,0,0,772,19,0.526316,0,0,0,0,0,0,0,0,0
246,1,53,53,0.664479,13859.4,1745.03,0.0607547,8.71698,56.2,15,18,26,251,4,251,4,211,4,462,343,94,788,19,0.526316,184,45,38,195,0,53,53,53,53
246,4,51,1,0.0196078,3.56385,155.003,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
246,2,51,1,0.000175931,1075.57,0.224498,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
247,3,52,0,0,0,0,0,0,0,0,0,0,251,4,251,4,0,0,0,0,0,788,19,0.526316,0,0,0,0,0,0,0,0,0
247,1,53,53,0.698647,14027.9,1592.88,0.0612453,8.69811,54.6154,13,19,26,257,4,257,4,217,4,461,342,94,800,19,0.526316,182,48,39,192,0,53,53,53,53
247,4,51,1,0.0196078,0.508392,143.075,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
247,2,51,1,0.000906125,3048.67,0.170164,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
248,3,52,0,0,0,0,0,0,0,0,0,0,257,4,257,4,0,0,0,0,0,800,19,0.526316,0,0,0,0,0,0,0,0,0
248,1,53,53,0.669934,13412.8,1425.84,0.0612453,8.73585,55.8889,9,15,26,262,4,262,4,221,4,463,344,94,811,19,0.526316,179,48,42,194,0,53,53,53,53
248,4,51,1,0.0196078,1.10834,108.436,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
248,2,51,1,0.00264122,500.909,3.49652,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
249,3,52,0,0,0,0,0,0,0,0,0,0,262,4,262,4,0,0,0,0,0,811,19,0.526316,0,0,0,0,0,0,0,0,0
249,1,54,54,0.680982,11626.5,1241.76,0.0603333,8.61111,54.4545,11,22,27,267,4,267,4,221,4,465,347,93,824,19,0.526316,181,47,42,195,0,54,53,54,53
249,4,51,1,0.0196078,0.157874,91.0834,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
249,2,51,1,0.010369,1245.14,2.65054,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
250,3,53,1,0,0,0,0,10,0,0,0,0,267,4,267,4,10,4,10,5,3,824,19,0.526316,4,3,1,2,0,1,1,1,1
250,1,53,53,0.694267,15088.9,1172.73,0.0617736,8.60377,65.7917,6,18,27,269,4,269,4,213,4,456,343,91,831,19,0.526316,177,43,42,194,0,53,52,53,52
250,4,51,1,0.0196078,0.34415,69.0324,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
250,2,51,1,0.0148377,187.891,31.1369,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
251,3,53,1,0,0,0,0,10,0,0,0,0,269,4,269,4,10,4,10,5,3,831,19,0.526316,4,3,1,2,0,1,1,1,1
251,1,53,53,0.690818,11054.5,1033.06,0.0620377,8.58491,43.3333,6,20,27,271,4,271,4,214,4,455,340,93,836,19,0.526316,174,43,42,196,0,53,52,53,52
251,4,51,1,0.0196078,0.0489729,55.2385,0.000352941,2,0,0,0,0,3,3,3,3,2,2,2,1,1,3,15,0.133333,1,0,0,1,0,1,1,1,1
251,2,51,1,0.0195922,437.003,23.6034,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
252,3,53,1,0,0,0,0,10,0,0,0,0,271,4,271,4,10,4,10,5,3,836,19,0.526316,4,3,1,2,0,1,1,1,1
252,1,52,52,0.692313,17851.4,1061.2,0.0622692,8.76923,47.6667,6,17,27,280,4,280,4,219,4,456,340,91,851,19,0.526316,177,43,44,192,0,52,52,52,52
252,4,52,2,0.0379108,0.106762,45.3315,0.00146154,5,0,0,0,0,3,3,3,3,6,2,10,7,3,3,15,0.133333,2,0,0,8,0,2,2,2,2
252,2,51,1,0.0195842,63.8945,116.555,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
253,3,53,1,0,0.000339623,0,0.000566038,10,0,0,0,0,280,4,280,4,10,4,10,5,3,851,19,0.526316,4,3,1,2,0,1,1,1,1
253,1,52,52,0.685799,12604.9,1008.03,0.0626154,8.90385,55.2222,9,13,25,287,4,287,4,221,4,463,343,96,867,19,0.526316,176,43,45,199,0,52,52,52,52
253,4,52,2,0.0371666,0.0153342,35.2842,0.00146154,5,0,0,0,0,3,3,3,3,6,2,10,7,3,3,15,0.133333,2,0,0,8,0,2,2,2,2
253,2,51,1,0.0196078,143.734,88.3555,0.000392157,3,0,0,1,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
254,3,53,1,0,0.000509434,0,0.000792453,10,0,0,0,0,287,4,287,4,10,4,10,5,3,867,19,0.526316,4,3,1,2,0,1,1,1,1
254,1,52,52,0.70693,18250.8,1088.06,0.0626538,9.05769,48.3194,9,19,25,295,4,295,4,226,4,471,349,98,884,19,0.526316,172,43,45,211,0,52,52,52,52
254,4,52,2,0.0359751,0.0335553,26.7426,0.00146154,5,0,0,0,0,3,3,3,3,6,2,10,7,3,3,15,0.133333,2,0,0,8,0,2,2,2,2
254,2,51,1,0.0196078,20.9414,226.574,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
255,3,53,1,0,0.00562381,0,0.000830189,10,0,0,0,0,295,4,295,4,10,4,10,5,3,884,19,0.526316,4,3,1,2,0,1,1,1,1
255,1,52,52,0.688266,12295.2,1089.19,0.0630769,9,55.1429,7,10,23,297,4,297,4,227,4,468,348,97,888,19,0.526316,170,44,44,210,0,52,52,52,52
255,4,52,2,0.0343891,0.00486172,20.5614,0.00146154,5,0,0,0,0,3,3,3,3,6,2,10,7,3,3,15,0.133333,2,0,0,8,0,2,2,2,2
255,2,51,1,0.0196078,46.3327,171.756,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
256,3,53,1,0,0.00826591,0,0.000867925,10,0,0,0,0,297,4,297,4,10,4,10,5,3,888,19,0.526316,4,3,1,2,0,1,1,1,1
256,1,52,52,0.708893,15498.5,1156.08,0.0635385,9.01923,47.5714,7,20,24,304,4,304,4,230,4,469,348,98,896,19,0.526316,172,45,41,211,0,52,52,52,52
256,4,52,2,0.0325332,0.0107536,15.5839,0.00146154,5,0,0,0,0,3,3,3,3,6,2,10,7,3,3,15,0.133333,2,0,0,8,0,2,2,2,2
256,2,51,1,0.0196078,6.67569,266.032,0.000392157,3,0,0,0,1,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
257,3,53,1,0,0.0877734,0,0.000867925,10,0,0,0,0,304,4,304,4,10,4,10,5,3,896,19,0.526316,4,3,1,2,0,1,1,1,1
257,1,52,52,0.668217,11297.7,1135.66,0.0638846,9.09615,40,2,13,23,307,4,307,4,233,4,473,350,100,902,19,0.526316,172,45,41,215,0,52,52,52,52
257,4,52,2,0.0305829,0.00157549,11.9029,0.00146154,5,0,0,0,0,3,3,3,3,6,2,10,7,3,3,15,0.133333,2,0,0,8,0,2,2,2,2
257,2,51,1,0.0196078,14.6496,201.667,0.000392157,3,0,0,0,0,3,3,3,3,3,3,3,1,1,3,15,0.133333,1,0,1,1,0,1,1,1,1
258,3,53,1,0,0.128792,0,0.000867925,10,0,0,0,0,307,4,307,4,10,4,10,5,3,902,19,0.526316,4,3,1,2,0,1,1,1,1
258,1,52,52,0.68653,12813.9,1140.01,0.064,9.19231,61,6,17,22,314,4,314,4,240,4,478,353,102,913,19,0.526316,173,45,41,219,0,51,52,51,52
258,4,52,3,0.0286661,0.00360092,9.02152,0.00146154,3.66667,0,0,0,0,4,3,4,3,6,2,11,8,3,4,17,0.176471,2,0,0,9,0,3,2,3,2
258,2,51,1,0.0196078,2.0976,230.069,0.000392157,3,0,0,0,0,4,3,4,3,3,3,3,1,1,4,17,0.176471,1,0,1,1,0,1,1,1,1
259,3,53,1,0,1.36707,0,0.000867925,10,0,0,0,0,314,4,314,4,10,4,10,5,3,913,19,0.526316,4,3,1,2,0,1,1,1,1
259,1,52,52,0.671429,12126.8,1123.1,0.0645769,9.46154,59,2,14,21,323,4,323,4,249,4,492,363,106,929,19,0.526316,175,46,44,227,0,52,52,52,52
259,4,52,3,0.0268439,0.000544145,6.86619,0.00146154,3.66667,0,0,0,0,4,3,4,3,6,2,11,8,3,4,17,0.176471,2,0,0,9,0,3,2,3,2
259,2,51,1,0.0196078,4.58531,174.404,0.000392157,3,0,0,0,0,4,3,4,3,3,3,3,1,1,4,17,0.176471,1,0,1,1,0,1,1,1,1
260,3,53,1,0,2.00587,0,0.000867925,10,0,0,0,0,323,4,323,4,10,4,10,5,3,929,19,0.526316,4,3,1,2,0,1,1,1,1
260,1,52,52,0.679778,10823.6,1071.03,0.0649231,9.48077,49.3125,6,13,22,329,4,329,4,253,4,493,364,107,936,19,0.526316,170,48,44,231,0,52,52,52,52
260,4,52,4,0.0250547,0.00122963,5.20406,0.00146154,3.25,0,0,0,0,6,3,6,3,7,3,13,9,4,6,17,0.176471,3,0,1,9,0,4,3,4,3
260,2,51,1,0.0196078,0.654439,164.172,0.000392157,3,0,0,0,0,6,3,6,3,3,3,3,1,1,6,17,0.176471,1,0,1,1,0,1,1,1,1
261,3,53,1,0,21.2913,0,0.000867925,10,0,0,1,1,329,4,329,4,10,4,10,5,3,936,19,0.526316,4,3,1,2,0,1,1,1,1
261,1,52,52,0.664933,13208.6,1125.16,0.0651538,9.44231,47.7361,9,16,22,331,4,331,4,253,4,491,362,107,943,19,0.526316,167,48,46,230,0,52,52,52,52
261,4,52,6,0.0231805,0.000194383,3.95298,0.00146154,2.5,59,1,0,0,8,3,8,3,9,3,15,10,5,9,17,0.176471,2,0,3,10,0,6,3,6,3
261,2,51,1,0.0196078,1.42838,124.452,0.000392157,3,0,0,0,0,8,3,8,3,3,3,3,1,1,9,17,0.176471,1,0,1,1,0,1,1,1,1
262,3,53,1,0,30.2435,0,0.000867925,10,0,0,1,1,331,4,331,4,10,4,10,5,3,943,19,0.526316,4,3,1,2,0,1,1,1,1
262,1,52,52,0.641704,8892.4,1030.72,0.0652692,9.57692,48.3333,6,13,21,336,4,336,4,255,4,498,367,109,956,19,0.526316,171,49,48,230,0,52,52,52,52
262,4,52,6,0.0195566,0.000435072,2.88123,0.00146154,2.33333,57,1,0,0,8,3,8,3,8,3,14,10,4,9,17,0.176471,2,0,3,9,0,6,3,6,3
262,2,51,1,0.0196078,0.203567,105.638,0.000392157,3,0,0,0,0,8,3,8,3,3,3,3,1,1,9,17,0.176471,1,0,1,1,0,1,1,1,1
263,3,53,1,0,292.913,0,0.000867925,10,0,0,1,1,336,4,336,4,10,4,10,5,3,956,19,0.526316,4,3,1,2,0,1,1,1,1
263,1,52,52,0.644884,12392.8,1159.83,0.0654231,9.51923,54.725,10,16,22,338,4,338,4,254,4,495,366,107,963,19,0.526316,167,49,47,232,0,52,52,52,52
263,4,52,7,0.0172191,6.95732e-05,2.16211,0.00146154,2.57143,0,0,0,0,10,3,10,3,10,3,18,12,5,13,17,0.176471,4,0,4,10,0,7,4,7,4
263,2,51,2,0.0196078,0.443839,80.0794,0.000392157,2,0,0,0,0,11,3,11,3,4,3,4,2,1,14,17,0.235294,1,0,1,2,0,2,1,2,1
264,3,53,1,0,333.163,0,0.000867925,10,0,0,1,1,338,4,338,4,10,4,10,5,3,963,19,0.526316,4,3,1,2,0,1,1,1,1
264,1,52,52,0.635422,8721.58,1080.16,0.0657692,9.57692,53.9091,11,14,24,343,4,343,4,254,4,498,367,108,977,19,0.526316,167,51,46,234,0,52,52,52,52
264,4,52,9,0.0151071,0.000154896,1.63869,0.00146154,2.11111,25,1,0,0,12,3,12,3,11,3,19,13,5,16,17,0.235294,4,0,4,11,0,9,4,9,4
264,2,51,2,0.0196078,0.0631937,64.4339,0.000392157,2,0,0,0,0,12,3,12,3,4,3,4,2,1,16,17,0.235294,1,0,1,2,0,2,1,2,1
265,3,53,1,0,1957.47,0,0.000867925,10,0,0,1,1,343,4,343,4,10,4,10,5,3,977,19,0.526316,4,3,1,2,0,1,1,1,1
265,1,52,52,0.649314,12062.3,1204.41,0.0659231,9.46154,49.75,12,17,24,346,4,346,4,251,4,492,364,106,983,19,0.526316,165,48,48,231,0,52,52,52,52
265,4,52,9,0.0129175,0.00037282,1.24288,0.00165385,2.11111,0,0,0,0,12,3,12,3,11,3,19,13,5,16,17,0.235294,4,0,4,11,0,9,4,9,4
265,2,51,2,0.0196078,0.137741,48.8439,0.000392157,2,0,0,0,0,12,3,12,3,4,3,4,2,1,16,17,0.235294,1,0,1,2,0,2,1,2,1
266,3,53,1,0,1589.24,0,0.000867925,10,0,0,1,1,346,4,346,4,10,4,10,5,3,983,19,0.526316,4,3,1,2,0,1,1,1,1
266,1,52,52,0.618014,9441.35,1117.54,0.0661154,9.5,53.1538,13,14,23,352,4,352,4,256,4,494,368,106,998,19,0.526316,166,48,50,230,0,52,52,52,52
266,4,52,10,0.0107843,0.000402773,0.942005,0.00165385,2,0,0,0,0,13,3,13,3,12,3,20,14,5,17,17,0.235294,4,0,5,11,0,9,5,9,5
266,2,51,2,0.0196078,0.0196073,38.2307,0.000392157,2,0,0,0,0,13,3,13,3,4,3,4,2,1,17,17,0.235294,1,0,1,2,0,2,1,2,1
267,3,53,1,0,5306.91,0,0.000867925,10,0,0,1,1,352,4,352,4,10,4,10,5,3,998,19,0.526316,4,3,1,2,0,1,1,1,1
267,1,52,52,0.620797,11830.2,1173.18,0.0662692,9.38461,53.3333,12,16,22,354,4,354,4,255,4,488,366,102,1004,19,0.526316,165,49,50,224,0,52,52,52,52
267,4,52,12,0.0088259,0.00575584,0.714179,0.00192308,2.16667,0,0,0,0,16,3,16,3,15,3,26,16,6,23,17,0.235294,6,0,5,15,0,11,6,11,6
267,2,51,3,0.0196078,0.0427539,28.9809,0.000392157,2,0,0,0,0,17,3,17,3,5,3,6,3,2,25,17,0.235294,2,0,1,3,0,3,2,3,2
268,3,53,1,6.91258e-07,3511.69,0.00171547,0.000867925,10,0,0,1,1,354,4,354,4,10,4,10,5,3,1004,19,0.526316,4,3,1,2,0,1,1,1,1
268,1,52,52,0.592676,9894.92,1084.97,0.0665,9.38461,57.3625,10,11,21,360,4,360,4,258,4,488,367,103,1014,19,0.526316,162,50,52,224,0,52,52,52,52
268,4,52,12,0.00710204,0.00609508,0.541238,0.00242308,2.16667,0,0,0,0,17,3,17,3,15,3,26,16,6,25,17,0.235294,6,0,5,15,0,11,6,11,6
268,2,51,3,0.0196078,0.00608927,22.3505,0.000392157,2,0,0,0,0,17,3,17,3,5,3,6,3,2,25,17,0.235294,2,0,1,3,0,3,2,3,2
269,3,53,1,9.88362e-07,6174.04,0.00215689,0.000867925,10,0,0,1,1,360,4,360,4,10,4,10,5,3,1014,19,0.526316,4,3,1,2,0,1,1,1,1
269,1,52,52,0.586606,12317.5,1078.07,0.0666538,9.5,60.75,8,19,25,365,4,365,4,262,4,494,373,103,1028,19,0.526316,163,54,51,226,0,52,52,52,52
269,4,52,12,0.00563997,0.0897772,0.410282,0.00242308,2.33333,0,0,0,0,17,3,17,3,15,3,28,18,6,27,17,0.235294,7,0,6,15,0,11,6,11,6
269,2,51,4,0.0196078,0.0132847,16.9429,0.000392157,1.75,0,0,0,0,18,3,18,3,6,3,7,4,2,28,17,0.235294,2,0,2,3,0,3,3,3,3
270,3,53,1,1.34868e-05,3841.13,0.0286405,0.000867925,10,0,0,1,1,365,4,365,4,10,4,10,5,3,1028,19,0.526316,4,3,1,2,0,1,1,1,1
270,1,52,52,0.58658,10626.9,1048.11,0.0669615,9.38461,65.2167,15,17,26,369,4,369,4,262,4,488,372,97,1037,19,0.526316,160,55,51,222,0,52,52,52,52
270,4,52,14,0.00443113,0.0963226,0.310979,0.00276923,2.35714,69,1,0,0,22,3,22,3,19,3,33,20,8,34,17,0.235294,9,0,7,17,0,13,7,13,7
270,2,51,5,0.0196073,0.0021332,12.963,0.000588235,1.8,0,0,0,0,23,3,23,3,7,3,9,6,2,36,17,0.235294,3,0,3,3,0,3,4,3,4
271,3,53,1,2.49131e-05,4863.11,0.0356441,0.000867925,10,0,0,1,1,369,4,369,4,10,4,10,5,3,1037,19,0.526316,4,3,1,2,0,1,1,1,1
271,1,53,53,0.555564,12523.8,973.331,0.0670566,9.09434,44.9167,12,21,24,369,4,369,4,255,4,482,368,96,1039,19,0.526316,155,54,50,223,0,53,52,53,52
271,4,51,13,0.00335613,1.42692,0.230036,0.00207843,2.23077,0,0,0,0,23,3,23,3,16,3,29,17,7,36,17,0.235294,9,0,7,13,0,12,7,12,7
271,2,51,5,0.0196014,0.00439846,9.82659,0.000588235,1.8,0,0,0,0,23,3,23,3,7,3,9,6,2,36,17,0.235294,3,0,3,3,0,3,4,3,4
272,3,53,1,0.000320988,3001.71,0.447602,0.000867925,10,0,0,1,1,369,4,369,4,10,4,10,5,3,1039,19,0.526316,4,3,1,2,0,1,1,1,1
272,1,53,53,0.553989,10055.1,1006.3,0.0670566,9.11321,61.6458,12,15,25,377,4,377,4,256,4,483,371,94,1052,19,0.526316,156,55,52,220,0,53,52,53,52
272,4,51,14,0.00260044,1.52929,0.174345,0.00207843,2.28571,0,0,0,0,24,3,24,3,17,3,32,18,8,39,17,0.235294,11,0,7,14,0,13,8,13,8
272,2,51,6,0.0195641,0.00433227,7.48624,0.000588235,2.33333,0,0,0,0,28,3,28,3,11,3,14,7,3,44,17,0.235294,6,0,5,3,0,4,5,4,5
273,3,53,1,0.000412532,2694.71,0.551065,0.000867925,10,0,0,1,1,377,4,377,4,10,4,10,5,3,1052,19,0.526316,4,3,1,2,0,1,1,1,1
273,1,53,53,0.560814,13479,905.342,0.0672453,9.13208,47,9,17,25,382,4,382,4,257,4,484,371,96,1062,19,0.526316,155,56,53,220,0,53,52,53,52
273,4,51,15,0.00200453,22.1915,0.132147,0.00227451,2.66667,0,0,0,0,30,3,30,3,19,3,40,22,10,52,17,0.235294,14,0,9,17,0,14,9,14,9
273,2,51,7,0.0194167,0.00503929,5.67503,0.000588235,2.28571,0,0,0,0,31,4,31,4,12,4,16,9,3,54,17,0.235294,7,1,5,3,0,4,6,4,6
274,3,53,1,0.00419417,1604.35,6.27262,0.000867925,10,0,0,1,1,382,4,382,4,10,4,10,5,3,1062,19,0.526316,4,3,1,2,0,1,1,1,1
274,1,53,53,0.539063,9636.52,944.979,0.0672453,9.0566,46.6354,12,13,24,385,4,385,4,255,4,480,369,94,1070,19,0.526316,156,54,50,220,0,53,52,53,52
274,4,51,15,0.00153885,23.2146,0.100147,0.00282353,2.66667,0,0,1,1,31,4,31,4,19,3,40,22,10,54,17,0.235294,14,0,9,17,0,14,9,14,9
274,2,51,7,0.0190271,0.0591172,4.31353,0.000941176,2.28571,0,0,0,0,31,4,31,4,12,4,16,9,3,54,17,0.235294,7,1,5,3,0,4,6,4,6
