Year, NodeId, Gender, Age, Population, Infected CD4 Under 200 (Not On ART), Infected CD4 200 To 349 (Not On ART), Infected CD4 350 To 499 (Not On ART), Infected CD4 500 Plus (Not On ART), Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
1971.92,1,0,40,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,0,41,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,0,42,6,4,2,0,0,6,0,0,0,0,0,0,0,0,0
1971.92,1,0,43,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,44,4,4,0,0,0,4,0,0,1,1,0,0,0,0,0
1971.92,1,0,45,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,0,46,4,3,0,1,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,0,47,3,3,0,0,0,3,0,0,1,1,0,0,0,0,0
1971.92,1,0,48,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,0,49,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,50,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,0,51,5,5,0,0,0,5,0,0,2,2,0,0,0,0,0
1971.92,1,0,52,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,0,53,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,54,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,56,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,58,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,59,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1971.92,1,0,60,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,61,3,1,2,0,0,3,0,0,1,1,0,0,0,0,0
1971.92,1,0,62,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,63,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,64,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,66,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,68,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,69,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,70,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,71,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,74,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,77,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,79,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1971.92,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,83,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,84,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,87,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,89,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,93,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,0,99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,13,6,0,4,1,1,6,0,0,0,0,0,0,0,0,0
1971.92,1,1,14,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,15,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,19,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,1,20,3,2,1,0,0,3,0,0,1,1,0,0,0,0,0
1971.92,1,1,21,6,2,3,1,0,6,0,0,0,0,0,0,0,0,0
1971.92,1,1,22,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,1,23,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,1,24,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,1,25,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,1,26,6,3,3,0,0,6,0,0,0,0,0,0,0,0,0
1971.92,1,1,27,8,2,5,1,0,8,0,0,0,0,0,0,0,0,0
1971.92,1,1,28,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0
1971.92,1,1,29,11,7,2,2,0,11,0,0,0,0,0,0,0,0,0
1971.92,1,1,30,4,1,2,0,1,4,0,0,0,0,0,0,0,0,0
1971.92,1,1,31,5,2,0,3,0,5,0,0,0,0,0,0,0,0,0
1971.92,1,1,32,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,1,33,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,1,34,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,1,35,3,3,0,0,0,3,0,0,1,1,0,0,0,0,0
1971.92,1,1,36,10,5,4,1,0,10,0,0,0,0,0,0,0,0,0
1971.92,1,1,37,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,38,7,5,2,0,0,7,0,0,0,0,0,0,0,0,0
1971.92,1,1,39,4,3,0,1,0,4,0,0,1,1,0,0,0,0,0
1971.92,1,1,40,7,4,3,0,0,7,0,0,0,0,0,0,0,0,0
1971.92,1,1,41,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,1,42,5,4,1,0,0,5,0,0,0,0,0,0,0,0,0
1971.92,1,1,43,8,3,4,1,0,8,0,0,0,0,0,0,0,0,0
1971.92,1,1,44,3,3,0,0,0,3,0,0,1,1,0,0,0,0,0
1971.92,1,1,45,2,1,0,1,0,2,0,0,1,1,0,0,0,0,0
1971.92,1,1,46,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,1,47,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,1,48,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,1,49,5,4,0,1,0,5,0,0,0,0,0,0,0,0,0
1971.92,1,1,50,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,1,51,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0
1971.92,1,1,52,5,3,2,0,0,5,0,0,1,1,0,0,0,0,0
1971.92,1,1,53,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0
1971.92,1,1,54,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,55,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,56,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,57,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,60,3,3,0,0,0,3,0,0,1,1,0,0,0,0,0
1971.92,1,1,61,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,62,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,63,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0
1971.92,1,1,64,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1971.92,1,1,65,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0
1971.92,1,1,66,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,70,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,1,71,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1971.92,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,73,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,77,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,80,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1971.92,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,84,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,91,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1971.92,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971.92,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,13,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,17,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,19,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,20,5,0,3,1,1,5,0,0,0,0,0,0,0,0,0
1972.42,1,0,21,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,22,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,0,23,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,24,5,4,1,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,0,25,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,26,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,0,27,8,5,3,0,0,8,0,0,0,0,0,0,0,0,0
1972.42,1,0,28,6,1,5,0,0,6,0,0,0,0,0,0,0,0,0
1972.42,1,0,29,11,4,6,1,0,11,0,0,0,0,0,0,0,0,0
1972.42,1,0,30,7,4,3,0,0,7,0,0,0,0,0,0,0,0,0
1972.42,1,0,31,7,6,1,0,0,7,0,0,0,0,0,0,0,0,0
1972.42,1,0,32,4,2,1,1,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,0,33,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,0,34,7,3,4,0,0,7,0,0,0,0,0,0,0,0,0
1972.42,1,0,35,5,4,1,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,0,36,5,1,4,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,0,37,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0
1972.42,1,0,38,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,39,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,0,40,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,41,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,0,42,4,1,2,1,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,0,43,5,4,1,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,0,44,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,45,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,46,5,2,3,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,0,47,2,2,0,0,0,2,0,0,1,1,0,0,0,0,0
1972.42,1,0,48,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,0,49,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,0,50,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,51,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,0,52,6,5,1,0,0,6,0,0,1,1,0,0,0,0,0
1972.42,1,0,53,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,54,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,56,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,58,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,60,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,61,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,0,62,3,2,1,0,0,3,0,0,1,1,0,0,0,0,0
1972.42,1,0,63,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1972.42,1,0,64,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,66,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,67,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,68,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,69,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,70,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,0,71,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,72,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,78,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,79,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,84,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,0,85,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,87,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,89,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,93,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,0,99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,14,6,0,4,1,1,6,0,0,0,0,0,0,0,0,0
1972.42,1,1,15,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,18,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,19,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,1,20,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,1,21,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,1,22,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,1,23,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,24,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,1,25,5,3,2,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,1,26,5,2,3,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,1,27,5,3,2,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,1,28,6,2,2,1,1,6,0,0,0,0,0,0,0,0,0
1972.42,1,1,29,10,5,4,1,0,10,0,0,0,0,0,0,0,0,0
1972.42,1,1,30,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,31,7,3,1,3,0,7,0,0,0,0,0,0,0,0,0
1972.42,1,1,32,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,33,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,1,34,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,1,35,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,36,7,6,1,0,0,7,0,0,0,0,0,0,0,0,0
1972.42,1,1,37,6,4,2,0,0,6,0,0,0,0,0,0,0,0,0
1972.42,1,1,38,6,5,1,0,0,6,0,0,1,1,0,0,0,0,0
1972.42,1,1,39,3,2,0,1,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,40,6,6,0,0,0,6,0,0,0,0,0,0,0,0,0
1972.42,1,1,41,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,1,42,3,2,0,1,0,3,0,0,1,1,0,0,0,0,0
1972.42,1,1,43,6,5,1,0,0,6,0,0,0,0,0,0,0,0,0
1972.42,1,1,44,8,6,1,1,0,8,0,0,0,0,0,0,0,0,0
1972.42,1,1,45,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1972.42,1,1,46,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1972.42,1,1,48,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,1,49,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,1,50,7,5,1,1,0,7,0,0,0,0,0,0,0,0,0
1972.42,1,1,51,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,52,7,6,1,0,0,7,0,0,1,1,0,0,0,0,0
1972.42,1,1,53,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,1,54,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,55,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,57,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,58,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,1,59,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1972.42,1,1,61,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,1,62,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,63,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,64,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0
1972.42,1,1,65,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0
1972.42,1,1,66,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0
1972.42,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,70,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,71,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
1972.42,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,73,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1972.42,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972.42,1,1,76,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
