Year, NodeId, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
1987.98,1,0,30,2577,1139,30,0,42,35,0,0,0,0,0,40
1987.98,1,0,40,2060,477,20,0,21,16,0,0,0,0,0,15
1987.98,1,0,50,1506,178,9,0,21,14,0,0,0,0,0,7
1987.98,1,0,60,891,67,3,0,22,8,0,0,0,0,0,2
1987.98,1,0,70,471,27,1,0,23,3,0,0,0,0,0,1
1987.98,1,0,80,136,9,0,0,12,1,0,0,0,0,0,0
1987.98,1,0,90,15,4,0,0,2,1,0,0,0,0,0,0
1987.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1987.98,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1988.48,1,0,0,10362,591,119,0,119,68,0,0,0,0,0,0
1988.48,1,0,10,5165,884,142,0,19,14,0,0,0,0,0,74
1988.48,1,0,20,3486,2370,65,0,52,45,0,0,0,0,0,144
1988.48,1,0,30,2558,1180,28,0,34,32,0,0,0,0,0,25
1988.48,1,0,40,2044,485,24,0,31,23,0,0,0,0,0,16
1988.48,1,0,50,1510,181,7,0,20,13,0,0,0,0,0,9
1988.48,1,0,60,905,66,4,0,18,6,0,0,0,0,0,1
1988.48,1,0,70,466,25,1,0,19,4,0,0,0,0,0,2
