Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
403,1,a1,94673,14168,6.66382
403,1,b0,41777,6438,7.44564
403,1,b1,91553,13715,6.60744
403,1,a0.b0,25888,4024,7.86282
403,1,a1.b1,90561,13565,6.5913
404,1,X,97698,14543,6.69827
404,1,Y,0,0,0
404,1,a0,29624,4650,7.69914
404,1,a1,94857,14051,6.63284
404,1,b0,40883,6328,7.37453
404,1,b1,91815,13616,6.56
404,1,a0.b0,24966,3949,7.87389
404,1,a1.b1,90878,13444,6.55348
405,1,X,97749,14510,6.69311
405,1,Y,0,0,0
405,1,a0,28770,4460,7.7
405,1,a1,95086,14092,6.63433
405,1,b0,40076,6055,7.4185
405,1,b1,92119,13640,6.59435
405,1,a0.b0,24120,3760,7.89867
405,1,a1.b1,91249,13484,6.56793
406,1,X,97542,14622,6.65661
406,1,Y,0,0,0
406,1,a0,27939,4352,7.61972
406,1,a1,95002,14243,6.5918
406,1,b0,39201,6005,7.26428
406,1,b1,92165,13787,6.54319
406,1,a0.b0,23329,3666,7.72504
406,1,a1.b1,91335,13652,6.53311
407,1,X,97303,14716,6.76875
407,1,Y,0,0,0
407,1,a0,27062,4323,7.79736
407,1,a1,94936,14305,6.69067
407,1,b0,38247,6022,7.5631
407,1,b1,92237,13878,6.65024
407,1,a0.b0,22488,3620,8.06685
407,1,a1.b1,91435,13753,6.63135
408,1,X,97397,14627,6.6434
408,1,Y,0,0,0
408,1,a0,26340,4136,7.59937
408,1,a1,95175,14266,6.58559
408,1,b0,37486,5738,7.4465
408,1,b1,92601,13852,6.53148
408,1,a0.b0,21786,3433,7.74774
408,1,a1.b1,91826,13748,6.52342
409,1,X,97584,14606,6.76715
409,1,Y,0,0,0
409,1,a0,25553,4003,7.94879
409,1,a1,95492,14266,6.70868
409,1,b0,36518,5707,7.53548
409,1,b1,93041,13892,6.67463
409,1,a0.b0,20977,3353,8.16791
409,1,a1.b1,92311,13761,6.65947
410,1,X,97907,14417,6.68274
410,1,Y,0,0,0
410,1,a0,24853,3906,7.65873
410,1,a1,95944,14100,6.62645
410,1,b0,35835,5506,7.42989
410,1,b1,93549,13728,6.58137
410,1,a0.b0,20328,3220,7.86615
410,1,a1.b1,92846,13618,6.56521
411,1,X,97940,14682,6.67743
411,1,Y,0,0,0
411,1,a0,23987,3822,7.7619
411,1,a1,96122,14385,6.62301
411,1,b0,34915,5425,7.51853
411,1,b1,93831,14001,6.57767
411,1,a0.b0,19498,3137,7.9729
411,1,a1.b1,93179,13890,6.56818
412,1,X,97711,14669,6.66964
412,1,Y,0,0,0
412,1,a0,23216,3631,7.80061
412,1,a1,96029,14392,6.61312
412,1,b0,33917,5276,7.51782
412,1,b1,93838,14032,6.58808
412,1,a0.b0,18779,2943,7.95515
412,1,a1.b1,93209,13947,6.57511
413,1,X,97708,14544,6.76148
413,1,Y,0,0,0
413,1,a0,22458,3504,7.75799
413,1,a1,96118,14295,6.70122
413,1,b0,33277,5030,7.56421
413,1,b1,94036,13978,6.65811
413,1,a0.b0,18087,2837,7.97462
413,1,a1.b1,93429,13890,6.63931
414,1,X,97487,14702,6.72684
414,1,Y,0,0,0
414,1,a0,21685,3445,7.75675
414,1,a1,95996,14474,6.67825
414,1,b0,32311,5102,7.52215
414,1,b1,93996,14145,6.63111
414,1,a0.b0,17316,2808,7.99537
414,1,a1.b1,93411,14064,6.61981
415,1,X,97607,14600,6.69404
415,1,Y,0,0,0
415,1,a0,20982,3297,7.78435
415,1,a1,96201,14371,6.64435
415,1,b0,31421,4904,7.5887
415,1,b1,94301,14075,6.62387
415,1,a0.b0,16617,2655,8.00979
415,1,a1.b1,93713,13996,6.6086
416,1,X,97714,14469,6.63895
416,1,Y,0,0,0
416,1,a0,20325,3161,7.76463
416,1,a1,96426,14254,6.58566
416,1,b0,30611,4680,7.4391
416,1,b1,94637,13966,6.55793
416,1,a0.b0,15988,2522,7.95956
416,1,a1.b1,94079,13877,6.53866
417,1,X,97382,14791,6.70212
417,1,Y,0,0,0
417,1,a0,19530,3177,7.67894
417,1,a1,96233,14577,6.65528
417,1,b0,29698,4739,7.52057
417,1,b1,94496,14313,6.63753
417,1,a0.b0,15256,2497,7.96836
417,1,a1.b1,93983,14230,6.6305
418,1,X,97214,14566,6.62646
418,1,Y,0,0,0
418,1,a0,18600,3108,7.77831
418,1,a1,96159,14382,6.59178
418,1,b0,28675,4553,7.47441
418,1,b1,94502,14137,6.5487
418,1,a0.b0,14423,2423,7.9934
418,1,a1.b1,94021,14062,6.54445
419,1,X,96923,14787,6.69101
419,1,Y,0,0,0
419,1,a0,17925,2826,7.82696
419,1,a1,95945,14621,6.65584
419,1,b0,27927,4342,7.64993
419,1,b1,94380,14354,6.60798
419,1,a0.b0,13829,2185,8.23158
419,1,a1.b1,93919,14290,6.59902
420,1,X,96910,14468,6.64591
420,1,Y,0,0,0
420,1,a0,17272,2708,7.85377
420,1,a1,96011,14302,6.60901
420,1,b0,27233,4191,7.54736
420,1,b1,94524,14077,6.58081
420,1,a0.b0,13211,2111,8.06585
420,1,a1.b1,94094,14005,6.56765
421,1,X,96861,14520,6.77562
421,1,Y,0,0,0
421,1,a0,16578,2648,8.14011
421,1,a1,96032,14377,6.74327
421,1,b0,26336,4112,7.84217
421,1,b1,94693,14113,6.69362
421,1,a0.b0,12510,2048,8.40479
421,1,a1.b1,94289,14048,6.68266
422,1,X,97055,14352,6.64702
422,1,Y,0,0,0
422,1,a0,16090,2423,7.81634
422,1,a1,96278,14217,6.61694
422,1,b0,25731,3818,7.69513
422,1,b1,95025,14018,6.56784
422,1,a0.b0,12045,1831,8.14855
422,1,a1.b1,94634,13954,6.56005
423,1,X,97072,14442,6.7051
423,1,Y,0,0,0
423,1,a0,15503,2450,8.1049
423,1,a1,96358,14327,6.67963
423,1,b0,25033,3921,7.76537
423,1,b1,95160,14115,6.64251
423,1,a0.b0,11500,1842,8.4924
423,1,a1.b1,94802,14055,6.62768
424,1,X,96998,14712,6.7133
424,1,Y,0,0,0
424,1,a0,14798,2397,7.91907
424,1,a1,96355,14593,6.68985
424,1,b0,24092,3889,7.61944
424,1,b1,95212,14428,6.67584
424,1,a0.b0,10873,1778,8.25591
424,1,a1.b1,94884,14373,6.66646
425,1,X,96756,14761,6.63708
425,1,Y,0,0,0
425,1,a0,14146,2294,8.09808
425,1,a1,96198,14627,6.61188
425,1,b0,23196,3662,7.73512
425,1,b1,95079,14472,6.58796
425,1,a0.b0,10303,1688,8.50415
425,1,a1.b1,94800,14396,6.57558
426,1,X,97051,14329,6.75127
426,1,Y,0,0,0
426,1,a0,13633,2191,8.32405
426,1,a1,96539,14239,6.72983
426,1,b0,22508,3522,7.87138
426,1,b1,95492,14056,6.69337
426,1,a0.b0,9833,1614,8.71252
426,1,a1.b1,95225,14015,6.68662
427,1,X,97200,14521,6.71889
427,1,Y,0,0,0
427,1,a0,13091,2081,8.18885
427,1,a1,96712,14443,6.69023
427,1,b0,21683,3464,7.81553
427,1,b1,95793,14257,6.67658
427,1,a0.b0,9283,1549,8.59845
427,1,a1.b1,95531,14217,6.66596
428,1,X,97503,14400,6.66847
428,1,Y,0,0,0
428,1,a0,12658,1950,8.19795
428,1,a1,97073,14314,6.64357
428,1,b0,21053,3259,7.86069
428,1,b1,96200,14169,6.61642
428,1,a0.b0,8883,1411,8.81148
428,1,a1.b1,95973,14119,6.60649
429,1,X,97735,14530,6.62195
429,1,Y,0,0,0
429,1,a0,12232,1913,8.10193
429,1,a1,97328,14455,6.60588
429,1,b0,20521,3185,7.84867
429,1,b1,96525,14318,6.58095
429,1,a0.b0,8535,1361,8.47171
429,1,a1.b1,96305,14280,6.57227
430,1,X,97793,14370,6.63855
430,1,Y,0,0,0
430,1,a0,11709,1821,8.14003
430,1,a1,97418,14305,6.62775
430,1,b0,19829,3043,7.87118
430,1,b1,96664,14189,6.59807
430,1,a0.b0,8081,1276,8.53997
430,1,a1.b1,96461,14152,6.59235
431,1,X,97678,14695,6.63083
431,1,Y,0,0,0
431,1,a0,11177,1812,8.24503
431,1,a1,97329,14639,6.61493
431,1,b0,19229,3017,7.99304
431,1,b1,96618,14517,6.5911
431,1,a0.b0,7679,1243,8.68624
431,1,a1.b1,96436,14485,6.58571
432,1,X,97563,14715,6.59851
432,1,Y,0,0,0
432,1,a0,10622,1809,8.19458
432,1,a1,97240,14657,6.5785
432,1,b0,18643,2936,7.75102
432,1,b1,96565,14548,6.56723
432,1,a0.b0,7229,1254,8.61005
432,1,a1.b1,96397,14516,6.55759
433,1,X,97756,14634,6.72625
433,1,Y,0,0,0
433,1,a0,10128,1674,8.25926
433,1,a1,97452,14586,6.71946
433,1,b0,17920,2930,7.83823
433,1,b1,96818,14477,6.69994
433,1,a0.b0,6839,1138,8.65378
433,1,a1.b1,96662,14449,6.69763
434,1,X,97731,14715,6.65348
434,1,Y,0,0,0
434,1,a0,9735,1571,8.26607
434,1,a1,97443,14669,6.64231
434,1,b0,17350,2698,7.82802
434,1,b1,96846,14572,6.61783
434,1,a0.b0,6512,1082,8.4085
434,1,a1.b1,96698,14548,6.61163
435,1,X,97217,14871,6.68032
435,1,Y,0,0,0
435,1,a0,9374,1500,8.07867
435,1,a1,96950,14824,6.6735
435,1,b0,16753,2674,7.87883
435,1,b1,96387,14729,6.65843
435,1,a0.b0,6216,1001,8.55644
435,1,a1.b1,96250,14705,6.65549
436,1,X,97099,14667,6.80821
436,1,Y,0,0,0
436,1,a0,8896,1490,8.45503
436,1,a1,96849,14631,6.80384
436,1,b0,16099,2553,8.15903
436,1,b1,96323,14545,6.7868
436,1,a0.b0,5792,1015,8.88966
436,1,a1.b1,96189,14529,6.78567
437,1,X,97124,14577,6.66317
437,1,Y,0,0,0
437,1,a0,8514,1319,8.41774
437,1,a1,96901,14535,6.65359
437,1,b0,15533,2410,7.87552
437,1,b1,96404,14451,6.64224
437,1,a0.b0,5482,862,8.84687
437,1,a1.b1,96281,14430,6.63694
438,1,X,96906,14547,6.63642
438,1,Y,0,0,0
438,1,a0,8093,1320,8.46364
438,1,a1,96696,14512,6.63162
438,1,b0,14956,2325,8.00387
438,1,b1,96258,14418,6.60771
438,1,a0.b0,5125,876,8.98402
438,1,a1.b1,96132,14406,6.60634
439,1,X,97080,14522,6.69536
439,1,Y,0,0,0
439,1,a0,7738,1230,8.32927
439,1,a1,96894,14491,6.6858
439,1,b0,14285,2300,8.03174
439,1,b1,96481,14410,6.68036
439,1,a0.b0,4817,771,8.75227
439,1,a1.b1,96371,14389,6.6735
440,1,X,97469,14400,6.62167
440,1,Y,0,0,0
440,1,a0,7455,1178,8.38031
440,1,a1,97301,14375,6.61287
440,1,b0,13823,2161,8.03424
440,1,b1,96905,14305,6.59664
440,1,a0.b0,4603,731,9.11217
440,1,a1.b1,96802,14291,6.59324
441,1,X,97374,14540,6.71561
441,1,Y,0,0,0
441,1,a0,7046,1179,8.5123
441,1,a1,97224,14512,6.70397
441,1,b0,13218,2135,8.30867
441,1,b1,96854,14450,6.69329
441,1,a0.b0,4305,728,9.07143
441,1,a1.b1,96764,14431,6.68554
442,1,X,97640,14474,6.74713
442,1,Y,0,0,0
442,1,a0,6669,1132,8.21555
442,1,a1,97496,14458,6.74284
442,1,b0,12676,2034,8.09735
442,1,b1,97161,14394,6.73017
442,1,a0.b0,4009,683,9.05417
442,1,a1.b1,97074,14385,6.72777
443,1,X,97631,14702,6.65746
443,1,Y,0,0,0
443,1,a0,6361,1002,8.25449
443,1,a1,97504,14678,6.64648
443,1,b0,12162,1924,7.99168
443,1,b1,97199,14627,6.6421
443,1,a0.b0,3771,625,8.6288
443,1,a1.b1,97122,14611,6.63548
444,1,X,97588,14498,6.64195
444,1,Y,0,0,0
444,1,a0,6097,940,8.33085
444,1,a1,97474,14480,6.63702
444,1,b0,11688,1846,7.73185
444,1,b1,97188,14439,6.62317
444,1,a0.b0,3538,578,8.56055
444,1,a1.b1,97122,14426,6.62103
445,1,X,97460,14712,6.68624
445,1,Y,0,0,0
445,1,a0,5836,925,8.37405
445,1,a1,97366,14687,6.67679
445,1,b0,11099,1842,8.00597
445,1,b1,97096,14652,6.67022
445,1,a0.b0,3303,553,8.86257
445,1,a1.b1,97036,14641,6.66607
446,1,X,97364,14547,6.62522
446,1,Y,0,0,0
446,1,a0,5566,854,8.25176
446,1,a1,97275,14536,6.62376
446,1,b0,10648,1673,8
446,1,b1,97025,14496,6.61852
446,1,a0.b0,3127,472,8.99576
446,1,a1.b1,96965,14490,6.61705
447,1,X,97347,14575,6.62696
447,1,Y,0,0,0
447,1,a0,5307,844,8.54028
447,1,a1,97265,14564,6.62387
447,1,b0,10220,1544,8.07578
447,1,b1,97019,14528,6.61708
447,1,a0.b0,2939,475,9.45053
447,1,a1.b1,96965,14519,6.61636
448,1,X,97188,14719,6.64393
448,1,Y,0,0,0
448,1,a0,4996,812,8.76108
448,1,a1,97115,14704,6.63507
448,1,b0,9573,1625,8.31385
448,1,b1,96897,14664,6.63086
448,1,a0.b0,2680,467,9.56531
448,1,a1.b1,96847,14657,6.62714
449,1,X,97101,14636,6.64273
449,1,Y,0,0,0
449,1,a0,4799,729,8.90535
449,1,a1,97039,14622,6.64047
449,1,b0,9186,1465,8.7215
449,1,b1,96847,14585,6.62619
449,1,a0.b0,2534,400,10.31
449,1,a1.b1,96804,14575,6.62559
450,1,X,97295,14416,6.68632
450,1,Y,0,0,0
450,1,a0,4537,743,8.41723
450,1,a1,97242,14406,6.68347
450,1,b0,8626,1494,8.49063
450,1,b1,97073,14377,6.67977
450,1,a0.b0,2351,395,9.15696
450,1,a1.b1,97038,14368,6.67783
451,1,X,97321,14585,6.72314
451,1,Y,0,0,0
451,1,a0,4240,723,8.49654
451,1,a1,97268,14579,6.71884
451,1,b0,8226,1319,8.3351
451,1,b1,97121,14548,6.70752
451,1,a0.b0,2143,374,9.66578
451,1,a1.b1,97084,14544,6.70606
452,1,X,97288,14518,6.64451
452,1,Y,0,0,0
452,1,a0,3999,663,8.58974
452,1,a1,97241,14507,6.64383
452,1,b0,7843,1273,8.39592
452,1,b1,97100,14488,6.63729
452,1,a0.b0,1986,344,9.35465
452,1,a1.b1,97066,14480,6.63736
453,1,X,97469,14640,6.70191
453,1,Y,0,0,0
453,1,a0,3783,611,8.73159
453,1,a1,97425,14635,6.69867
453,1,b0,7427,1242,8.66103
453,1,b1,97294,14608,6.68907
453,1,a0.b0,1841,300,9.48333
453,1,a1.b1,97261,14605,6.68675
454,1,X,97397,14739,6.71457
454,1,Y,0,0,0
454,1,a0,3525,603,9.3466
454,1,a1,97354,14735,6.71225
454,1,b0,7020,1158,8.73143
454,1,b1,97235,14716,6.70841
454,1,a0.b0,1688,282,10.4823
454,1,a1.b1,97203,14712,6.70609
455,1,X,97308,14579,6.64229
455,1,Y,0,0,0
455,1,a0,3335,549,9.36976
455,1,a1,97266,14574,6.63963
455,1,b0,6712,1087,8.9632
455,1,b1,97158,14556,6.63555
455,1,a0.b0,1586,259,10.5405
455,1,a1.b1,97126,14552,6.634
456,1,X,97316,14480,6.65994
456,1,Y,0,0,0
456,1,a0,3209,460,8.46522
456,1,a1,97280,14473,6.6604
456,1,b0,6398,1000,8.392
456,1,b1,97184,14455,6.65092
456,1,a0.b0,1482,236,9.70339
456,1,a1.b1,97158,14448,6.65137
457,1,X,97644,14501,6.72788
457,1,Y,0,0,0
457,1,a0,3034,470,8.76596
457,1,a1,97613,14495,6.72356
457,1,b0,6180,934,8.76552
457,1,b1,97524,14483,6.72292
457,1,a0.b0,1365,226,9.99115
457,1,a1.b1,97502,14478,6.71944
458,1,X,97733,14380,6.65883
458,1,Y,0,0,0
458,1,a0,2911,440,9.22045
458,1,a1,97703,14376,6.65672
458,1,b0,5910,936,8.83974
458,1,b1,97632,14355,6.65489
458,1,a0.b0,1277,197,10.4619
458,1,a1.b1,97611,14351,6.65278
459,1,X,97984,14422,6.64651
459,1,Y,0,0,0
459,1,a0,2728,448,9.22098
459,1,a1,97959,14415,6.63975
459,1,b0,5647,879,8.6041
459,1,b1,97894,14403,6.63785
459,1,a0.b0,1175,190,10.8211
459,1,a1.b1,97874,14400,6.63604
460,1,X,97947,14634,6.6638
460,1,Y,0,0,0
460,1,a0,2564,426,9.37089
460,1,a1,97927,14629,6.66102
460,1,b0,5363,884,8.60181
460,1,b1,97875,14612,6.65439
460,1,a0.b0,1077,192,9.77083
460,1,a1.b1,97858,14609,6.65371
461,1,X,98098,14422,6.71849
461,1,Y,0,0,0
461,1,a0,2495,359,9.69359
461,1,a1,98081,14419,6.71683
461,1,b0,5099,830,8.40121
461,1,b1,98035,14409,6.71421
461,1,a0.b0,1011,159,10.9811
461,1,a1.b1,98020,14407,6.7141
462,1,X,98002,14592,6.76521
462,1,Y,0,0,0
462,1,a0,2383,399,8.57143
462,1,a1,97986,14591,6.76472
462,1,b0,4851,791,8.35145
462,1,b1,97946,14577,6.75942
462,1,a0.b0,959,153,9.86275
462,1,a1.b1,97932,14576,6.75892
463,1,X,98025,14534,6.80872
463,1,Y,0,0,0
463,1,a0,2220,404,9.60396
463,1,a1,98009,14532,6.80897
463,1,b0,4646,739,8.80514
463,1,b1,97980,14521,6.80401
463,1,a0.b0,867,173,11.4971
463,1,a1.b1,97966,14519,6.80426
464,1,X,97936,14645,6.68624
464,1,Y,0,0,0
464,1,a0,2119,323,9.0031
464,1,a1,97920,14643,6.68463
464,1,b0,4489,683,8.73499
464,1,b1,97892,14640,6.68641
464,1,a0.b0,821,126,10.1984
464,1,a1.b1,97878,14638,6.68479
465,1,X,97985,14735,6.68056
465,1,Y,0,0,0
465,1,a0,1959,335,8.51045
465,1,a1,97971,14732,6.67974
465,1,b0,4219,705,8.52624
465,1,b1,97944,14728,6.67911
465,1,a0.b0,750,126,8.98413
465,1,a1.b1,97932,14725,6.6783
466,1,X,98076,14592,6.67325
466,1,Y,0,0,0
466,1,a0,1840,310,8.46452
466,1,a1,98063,14591,6.67357
466,1,b0,3986,668,8.51347
466,1,b1,98048,14579,6.66815
466,1,a0.b0,675,129,9.17054
466,1,a1.b1,98037,14578,6.66847
467,1,X,97800,14913,6.74539
467,1,Y,0,0,0
467,1,a0,1736,285,8.94035
467,1,a1,97790,14910,6.744
467,1,b0,3813,596,9.40772
467,1,b1,97774,14911,6.74455
467,1,a0.b0,615,108,9.80556
467,1,a1.b1,97766,14908,6.74316
468,1,X,97666,14759,6.62972
468,1,Y,0,0,0
468,1,a0,1662,262,8.74809
468,1,a1,97656,14758,6.6299
468,1,b0,3570,627,8.43381
468,1,b1,97644,14754,6.62675
468,1,a0.b0,562,103,10.3592
468,1,a1.b1,97636,14753,6.62692
469,1,X,97631,14731,6.67925
469,1,Y,0,0,0
469,1,a0,1521,295,8.94576
469,1,a1,97623,14729,6.67717
469,1,b0,3383,566,8.48587
469,1,b1,97607,14729,6.67805
469,1,a0.b0,503,101,10.2277
469,1,a1.b1,97600,14728,6.67735
470,1,X,97228,14775,6.71208
470,1,Y,0,0,0
470,1,a0,1449,228,8.95175
470,1,a1,97221,14774,6.71206
470,1,b0,3202,548,7.99818
470,1,b1,97207,14770,6.709
470,1,a0.b0,456,91,9.78022
470,1,a1.b1,97201,14769,6.70898
471,1,X,97189,14629,6.6727
471,1,Y,0,0,0
471,1,a0,1359,241,9.28216
471,1,a1,97184,14627,6.6717
471,1,b0,2972,531,8.81921
471,1,b1,97171,14625,6.67125
471,1,a0.b0,423,76,12.4079
471,1,a1.b1,97167,14623,6.67025
472,1,X,97214,14554,6.75828
472,1,Y,0,0,0
472,1,a0,1263,208,9.5625
472,1,a1,97209,14554,6.75828
472,1,b0,2810,459,8.60566
472,1,b1,97198,14550,6.75759
472,1,a0.b0,388,61,12.0656
472,1,a1.b1,97194,14550,6.75759
473,1,X,97413,14353,6.61081
473,1,Y,0,0,0
473,1,a0,1218,184,8.63587
473,1,a1,97410,14351,6.61013
473,1,b0,2688,412,8.78641
473,1,b1,97399,14349,6.60987
473,1,a0.b0,373,49,11.0408
473,1,a1.b1,97397,14347,6.60919
474,1,X,97636,14314,6.68807
474,1,Y,0,0,0
474,1,a0,1152,188,9.31915
474,1,a1,97633,14313,6.687
474,1,b0,2537,389,8.87918
474,1,b1,97623,14313,6.6884
474,1,a0.b0,348,54,11.6667
474,1,a1.b1,97621,14312,6.68733
475,1,X,97575,14598,6.61077
475,1,Y,0,0,0
475,1,a0,1076,172,8.02907
475,1,a1,97573,14597,6.61074
475,1,b0,2397,405,8.6963
475,1,b1,97564,14596,6.60955
475,1,a0.b0,324,48,8.77083
475,1,a1.b1,97563,14595,6.60952
476,1,X,97245,14677,6.59018
476,1,Y,0,0,0
476,1,a0,1014,163,9.23926
476,1,a1,97243,14677,6.59018
476,1,b0,2316,340,8.99412
476,1,b1,97234,14677,6.59018
476,1,a0.b0,308,44,9.31818
476,1,a1.b1,97233,14677,6.59018
477,1,X,96995,14672,6.66678
477,1,Y,0,0,0
477,1,a0,972,143,9.6014
477,1,a1,96993,14672,6.66678
477,1,b0,2165,352,8.80114
477,1,b1,96986,14670,6.66653
477,1,a0.b0,277,48,10.8333
477,1,a1.b1,96985,14670,6.66653
478,1,X,96951,14573,6.71118
478,1,Y,0,0,0
478,1,a0,904,150,8.80667
478,1,a1,96949,14573,6.71118
478,1,b0,2024,348,8.6523
478,1,b1,96941,14572,6.71013
478,1,a0.b0,249,39,9.79487
478,1,a1.b1,96940,14572,6.71013
479,1,X,97208,14473,6.6765
479,1,Y,0,0,0
479,1,a0,855,138,9.82609
479,1,a1,97205,14473,6.6765
479,1,b0,1881,349,9.08309
479,1,b1,97197,14472,6.67627
479,1,a0.b0,224,46,12.2826
479,1,a1.b1,97195,14472,6.67627
480,1,X,97227,14628,6.69722
480,1,Y,0,0,0
480,1,a0,813,121,8.5124
480,1,a1,97224,14628,6.69722
480,1,b0,1776,298,9.3255
480,1,b1,97217,14627,6.69645
480,1,a0.b0,209,29,11.2759
480,1,a1.b1,97215,14627,6.69645
481,1,X,97194,14662,6.76872
481,1,Y,0,0,0
481,1,a0,761,121,9.63636
481,1,a1,97192,14661,6.76666
481,1,b0,1685,293,9.30034
481,1,b1,97187,14658,6.76559
481,1,a0.b0,180,37,13.7568
481,1,a1.b1,97185,14658,6.76559
482,1,X,97163,14575,6.67437
482,1,Y,0,0,0
482,1,a0,728,124,8.70968
482,1,a1,97161,14575,6.67437
482,1,b0,1596,249,8.81124
482,1,b1,97157,14574,6.67456
482,1,a0.b0,174,28,10.7857
482,1,a1.b1,97155,14574,6.67456
483,1,X,97270,14449,6.73085
483,1,Y,0,0,0
483,1,a0,682,108,10.0463
483,1,a1,97269,14448,6.73104
483,1,b0,1478,258,9.47674
483,1,b1,97263,14449,6.73085
483,1,a0.b0,160,20,13.15
483,1,a1.b1,97262,14448,6.73104
484,1,X,97315,14598,6.7375
484,1,Y,0,0,0
484,1,a0,618,105,9.80952
484,1,a1,97314,14598,6.7375
484,1,b0,1373,233,8.81545
484,1,b1,97308,14598,6.7375
484,1,a0.b0,141,26,8.88461
484,1,a1.b1,97307,14598,6.7375
485,1,X,97602,14536,6.62404
485,1,Y,0,0,0
485,1,a0,579,103,9.62136
485,1,a1,97601,14536,6.62404
485,1,b0,1281,224,9.20089
485,1,b1,97597,14534,6.62343
485,1,a0.b0,130,24,12.4583
485,1,a1.b1,97596,14534,6.62343
486,1,X,97700,14504,6.62073
486,1,Y,0,0,0
486,1,a0,536,101,8.9703
486,1,a1,97699,14504,6.62073
486,1,b0,1199,204,8.25
486,1,b1,97695,14502,6.6206
486,1,a0.b0,106,26,8.26923
486,1,a1.b1,97694,14502,6.6206
487,1,X,97853,14493,6.73981
487,1,Y,0,0,0
487,1,a0,506,81,9.16049
487,1,a1,97853,14492,6.73937
487,1,b0,1139,175,9.15429
487,1,b1,97849,14492,6.73917
487,1,a0.b0,98,13,14
487,1,a1.b1,97849,14491,6.73873
488,1,X,97524,14586,6.68182
488,1,Y,0,0,0
488,1,a0,479,73,9.78082
488,1,a1,97524,14586,6.68182
488,1,b0,1081,175,8.98286
488,1,b1,97521,14585,6.6818
488,1,a0.b0,93,13,13.2308
488,1,a1.b1,97521,14585,6.6818
489,1,X,97604,14548,6.69638
489,1,Y,0,0,0
489,1,a0,436,83,10.9157
489,1,a1,97604,14548,6.69638
489,1,b0,1013,182,8.83517
489,1,b1,97601,14548,6.69638
489,1,a0.b0,84,17,13.1176
489,1,a1.b1,97601,14548,6.69638
490,1,X,97659,14668,6.65974
490,1,Y,0,0,0
490,1,a0,400,81,10
490,1,a1,97659,14668,6.65974
490,1,b0,975,158,8.93038
490,1,b1,97656,14667,6.65992
490,1,a0.b0,76,14,12.5714
490,1,a1.b1,97656,14667,6.65992
491,1,X,97799,14673,6.74436
491,1,Y,0,0,0
491,1,a0,385,60,9.23333
491,1,a1,97799,14673,6.74436
491,1,b0,920,133,9.39098
491,1,b1,97796,14673,6.74436
491,1,a0.b0,68,11,10.6364
491,1,a1.b1,97796,14673,6.74436
492,1,X,97881,14472,6.74578
492,1,Y,0,0,0
492,1,a0,372,48,9.58333
492,1,a1,97881,14472,6.74578
492,1,b0,862,133,8.6015
492,1,b1,97879,14471,6.74563
492,1,a0.b0,59,11,16.6364
492,1,a1.b1,97879,14471,6.74563
493,1,X,98001,14565,6.6839
493,1,Y,0,0,0
493,1,a0,351,61,8.96721
493,1,a1,98001,14565,6.6839
493,1,b0,811,138,8.24638
493,1,b1,97999,14565,6.6839
493,1,a0.b0,54,7,12.4286
493,1,a1.b1,97999,14565,6.6839
494,1,X,97692,14677,6.63453
494,1,Y,0,0,0
494,1,a0,339,48,8.16667
494,1,a1,97692,14677,6.63453
494,1,b0,763,127,9.55118
494,1,b1,97691,14676,6.63444
494,1,a0.b0,50,8,11.625
494,1,a1.b1,97691,14676,6.63444
495,1,X,97650,14613,6.62711
495,1,Y,0,0,0
495,1,a0,324,41,8.43902
495,1,a1,97650,14613,6.62711
495,1,b0,691,124,8.50806
495,1,b1,97650,14612,6.62722
495,1,a0.b0,45,7,14.8571
495,1,a1.b1,97650,14612,6.62722
496,1,X,97793,14547,6.65299
496,1,Y,0,0,0
496,1,a0,307,47,10.7447
496,1,a1,97793,14547,6.65299
496,1,b0,658,118,9.5678
496,1,b1,97793,14547,6.65299
496,1,a0.b0,40,8,13.75
496,1,a1.b1,97793,14547,6.65299
497,1,X,97609,14528,6.66719
497,1,Y,0,0,0
497,1,a0,295,42,9.83333
497,1,a1,97609,14528,6.66719
497,1,b0,636,89,9.64045
497,1,b1,97609,14528,6.66719
497,1,a0.b0,40,3,14.3333
497,1,a1.b1,97609,14528,6.66719
498,1,X,97921,14415,6.65716
498,1,Y,0,0,0
498,1,a0,262,58,9.43103
498,1,a1,97920,14415,6.65716
498,1,b0,594,100,9.01
498,1,b1,97921,14415,6.65716
498,1,a0.b0,31,11,9.81818
498,1,a1.b1,97920,14415,6.65716
499,1,X,97825,14745,6.70688
499,1,Y,0,0,0
499,1,a0,249,34,10.9118
499,1,a1,97824,14745,6.70688
499,1,b0,555,98,9.19388
499,1,b1,97825,14745,6.70688
499,1,a0.b0,28,3,14.6667
499,1,a1.b1,97824,14745,6.70688
500,1,X,97598,14563,6.77271
500,1,Y,0,0,0
500,1,a0,237,33,9.54545
500,1,a1,97597,14563,6.77271
500,1,b0,521,88,9.29545
500,1,b1,97598,14563,6.77271
500,1,a0.b0,26,4,12.25
500,1,a1.b1,97597,14563,6.77271
501,1,X,97619,14555,6.75981
501,1,Y,0,0,0
501,1,a0,224,33,7.33333
501,1,a1,97617,14555,6.75981
501,1,b0,502,66,9.4697
501,1,b1,97619,14555,6.75981
501,1,a0.b0,24,2,13
501,1,a1.b1,97617,14555,6.75981
